 204,00;7,7484E+001
 204,75;7,7575E+001
 205,50;7,9147E+001
 206,25;7,7723E+001
 207,00;7,9007E+001
 207,75;7,8970E+001
 208,50;7,8930E+001
 209,25;7,7855E+001
 210,00;7,9461E+001
 210,75;7,8231E+001
 211,50;7,9529E+001
 212,25;7,8960E+001
 213,00;7,8742E+001
 213,75;7,8841E+001
 214,50;7,8977E+001
 215,25;7,9059E+001
 216,00;7,8842E+001
 216,75;7,8881E+001
 217,50;7,8473E+001
 218,25;7,8783E+001
 219,00;7,9069E+001
 219,75;7,9794E+001
 220,50;7,9327E+001
 221,25;7,9206E+001
 222,00;7,9079E+001
 222,75;7,9572E+001
 223,50;7,9575E+001
 224,25;7,9423E+001
 225,00;7,9002E+001
 225,75;7,9225E+001
 226,50;7,8724E+001
 227,25;7,8234E+001
 228,00;7,8424E+001
 228,75;7,9002E+001
 229,50;7,9062E+001
 230,25;7,8930E+001
 231,00;7,9225E+001
 231,75;7,8993E+001
 232,50;7,8776E+001
 233,25;7,8444E+001
 234,00;7,8933E+001
 234,75;7,9434E+001
 235,50;7,8738E+001
 236,25;7,8365E+001
 237,00;7,8738E+001
 237,75;7,9155E+001
 238,50;7,9174E+001
 239,25;7,8501E+001
 240,00;7,8619E+001
 240,75;7,9106E+001
 241,50;7,9407E+001
 242,25;7,9089E+001
 243,00;7,9043E+001
 243,75;7,8810E+001
 244,50;7,8828E+001
 245,25;7,7973E+001
 246,00;7,7879E+001
 246,75;7,7859E+001
 247,50;7,9052E+001
 248,25;7,8959E+001
 249,00;7,8740E+001
 249,75;7,8834E+001
 250,50;7,9222E+001
 251,25;7,9368E+001
 252,00;7,8437E+001
 252,75;7,8400E+001
 253,50;7,8682E+001
 254,25;7,9165E+001
 255,00;7,8946E+001
 255,75;7,9039E+001
 256,50;7,8690E+001
 257,25;7,8679E+001
 258,00;7,8246E+001
 258,75;7,8190E+001
 259,50;7,8832E+001
 260,25;7,9426E+001
 261,00;7,9554E+001
 261,75;7,9020E+001
 262,50;7,9422E+001
 263,25;7,9303E+001
 264,00;7,9246E+001
 264,75;7,8169E+001
 265,50;7,8044E+001
 266,25;7,8330E+001
 267,00;7,8996E+001
 267,75;7,9274E+001
 268,50;7,9021E+001
 269,25;7,9260E+001
 270,00;7,8818E+001
 270,75;7,8824E+001
 271,50;7,8132E+001
 272,25;7,8551E+001
 273,00;7,8574E+001
 273,75;7,9481E+001
 274,50;7,9592E+001
 275,25;7,9444E+001
 276,00;7,8987E+001
 276,75;7,8942E+001
 277,50;7,8838E+001
 278,25;7,8794E+001
 279,00;7,8843E+001
 279,75;7,9135E+001
 280,50;7,9273E+001
 281,25;7,8938E+001
 282,00;7,8478E+001
 282,75;7,8664E+001
 283,50;7,8975E+001
 284,25;7,9413E+001
 285,00;7,8904E+001
 285,75;7,8959E+001
 286,50;7,8419E+001
 287,25;7,8714E+001
 288,00;7,8470E+001
 288,75;7,8564E+001
 289,50;7,8654E+001
 290,25;7,8972E+001
 291,00;8,0304E+001
 291,75;8,1201E+001
 292,50;8,1030E+001
 293,25;7,9345E+001
 294,00;7,9323E+001
 294,75;7,9534E+001
 295,50;7,9635E+001
 296,25;7,9415E+001
 297,00;7,9566E+001
 297,75;7,9888E+001
 298,50;7,9346E+001
 299,25;7,8801E+001
 300,00;7,8584E+001
 300,75;7,9420E+001
 301,50;7,9671E+001
 302,25;7,9518E+001
 303,00;7,9348E+001
 303,75;7,9541E+001
 304,50;7,9390E+001
 305,25;7,9231E+001
 306,00;7,8791E+001
 306,75;7,8524E+001
 307,50;7,8402E+001
 308,25;7,8349E+001
 309,00;7,8187E+001
 309,75;7,7940E+001
 310,50;7,8079E+001
 311,25;7,8403E+001
 312,00;7,8550E+001
 312,75;7,8151E+001
 313,50;7,7911E+001
 314,25;7,7746E+001
 315,00;7,8025E+001
 315,75;7,8101E+001
 316,50;7,7949E+001
 317,25;7,8189E+001
 318,00;7,8448E+001
 318,75;7,8852E+001
 319,50;7,8797E+001
 320,25;7,8459E+001
 321,00;7,8186E+001
 321,75;7,8386E+001
 322,50;7,8838E+001
 323,25;7,8663E+001
 324,00;7,8502E+001
 324,75;7,8402E+001
 325,50;7,8801E+001
 326,25;7,8475E+001
 327,00;7,8078E+001
 327,75;7,7573E+001
 328,50;7,7982E+001
 329,25;7,7931E+001
 330,00;7,8233E+001
 330,75;7,7782E+001
 331,50;7,8001E+001
 332,25;7,8311E+001
 333,00;7,8397E+001
 333,75;7,8255E+001
 334,50;7,7799E+001
 335,25;7,8268E+001
 336,00;7,8631E+001
 336,75;7,9035E+001
 337,50;7,9019E+001
 338,25;7,8936E+001
 339,00;7,8987E+001
 339,75;7,8921E+001
 340,50;7,9049E+001
 341,25;7,9032E+001
 342,00;7,8540E+001
 342,75;7,8725E+001
 343,50;7,9107E+001
 344,25;7,9567E+001
 345,00;7,9721E+001
 345,75;7,9027E+001
 346,50;7,9301E+001
 347,25;7,9043E+001
 348,00;7,9949E+001
 348,75;8,0253E+001
 349,50;8,0183E+001
 350,25;8,0130E+001
 351,00;7,9885E+001
 351,75;8,0689E+001
 352,50;8,0574E+001
 353,25;8,0655E+001
 354,00;8,0440E+001
 354,75;8,0578E+001
 355,50;8,0443E+001
 356,25;8,0491E+001
 357,00;7,9656E+001
 357,75;8,0556E+001
 358,50;8,0952E+001
 359,25;8,2122E+001
 360,00;8,2229E+001
 360,75;8,2204E+001
 361,50;8,2431E+001
 362,25;8,2387E+001
 363,00;8,2654E+001
 363,75;8,3022E+001
 364,50;8,2997E+001
 365,25;8,3079E+001
 366,00;8,2871E+001
 366,75;8,2800E+001
 367,50;8,3003E+001
 368,25;8,3306E+001
 369,00;8,3889E+001
 369,75;8,3969E+001
 370,50;8,4011E+001
 371,25;8,4346E+001
 372,00;8,4664E+001
 372,75;8,5039E+001
 373,50;8,4951E+001
 374,25;8,4887E+001
 375,00;8,5737E+001
 375,75;8,6592E+001
 376,50;8,7493E+001
 377,25;8,8099E+001
 378,00;8,7787E+001
 378,75;8,8546E+001
 379,50;8,8822E+001
 380,25;8,8973E+001
 381,00;8,9373E+001
 381,75;8,9574E+001
 382,50;9,0625E+001
 383,25;9,1226E+001
 384,00;9,1153E+001
 384,75;9,1335E+001
 385,50;9,1358E+001
 386,25;9,1380E+001
 387,00;9,1504E+001
 387,75;9,1278E+001
 388,50;9,1501E+001
 389,25;9,1810E+001
 390,00;9,2019E+001
 390,75;9,2615E+001
 391,50;9,2718E+001
 392,25;9,2450E+001
 393,00;9,2621E+001
 393,75;9,2916E+001
 394,50;9,3857E+001
 395,25;9,4406E+001
 396,00;9,4043E+001
 396,75;9,4330E+001
 397,50;9,4446E+001
 398,25;9,4345E+001
 399,00;9,4680E+001
 399,75;9,5021E+001
 400,50;9,5349E+001
 401,25;9,5384E+001
 402,00;9,5368E+001
 402,75;9,6101E+001
 403,50;9,6793E+001
 404,25;9,7009E+001
 405,00;9,7364E+001
 405,75;9,8384E+001
 406,50;9,9251E+001
 407,25;9,9814E+001
 408,00;1,0021E+002
 408,75;1,0117E+002
 409,50;1,0193E+002
 410,25;1,0198E+002
 411,00;1,0205E+002
 411,75;1,0216E+002
 412,50;1,0314E+002
 413,25;1,0436E+002
 414,00;1,0585E+002
 414,75;1,0813E+002
 415,50;1,1034E+002
 416,25;1,1220E+002
 417,00;1,1517E+002
 417,75;1,1755E+002
 418,50;1,2011E+002
 419,25;1,2238E+002
 420,00;1,2362E+002
 420,75;1,2460E+002
 421,50;1,2565E+002
 422,25;1,2630E+002
 423,00;1,2848E+002
 423,75;1,2978E+002
 424,50;1,3099E+002
 425,25;1,3269E+002
 426,00;1,3384E+002
 426,75;1,3504E+002
 427,50;1,3625E+002
 428,25;1,3803E+002
 429,00;1,3951E+002
 429,75;1,4137E+002
 430,50;1,4325E+002
 431,25;1,4536E+002
 432,00;1,4722E+002
 432,75;1,4858E+002
 433,50;1,5049E+002
 434,25;1,5264E+002
 435,00;1,5441E+002
 435,75;1,5662E+002
 436,50;1,5838E+002
 437,25;1,5917E+002
 438,00;1,6031E+002
 438,75;1,6160E+002
 439,50;1,6300E+002
 440,25;1,6462E+002
 441,00;1,6616E+002
 441,75;1,6721E+002
 442,50;1,6855E+002
 443,25;1,6929E+002
 444,00;1,7047E+002
 444,75;1,7203E+002
 445,50;1,7299E+002
 446,25;1,7463E+002
 447,00;1,7603E+002
 447,75;1,7680E+002
 448,50;1,7751E+002
 449,25;1,7731E+002
 450,00;1,7722E+002
 450,75;1,7783E+002
 451,50;1,7930E+002
 452,25;1,8156E+002
 453,00;1,8414E+002
 453,75;1,8607E+002
 454,50;1,8844E+002
 455,25;1,9136E+002
 456,00;1,9421E+002
 456,75;1,9872E+002
 457,50;2,0267E+002
 458,25;2,0617E+002
 459,00;2,1000E+002
 459,75;2,1414E+002
 460,50;2,1713E+002
 461,25;2,2100E+002
 462,00;2,2452E+002
 462,75;2,2755E+002
 463,50;2,3115E+002
 464,25;2,3450E+002
 465,00;2,3790E+002
 465,75;2,4098E+002
 466,50;2,4385E+002
 467,25;2,4751E+002
 468,00;2,5041E+002
 468,75;2,5429E+002
 469,50;2,5818E+002
 470,25;2,6080E+002
 471,00;2,6370E+002
 471,75;2,6663E+002
 472,50;2,6911E+002
 473,25;2,7197E+002
 474,00;2,7557E+002
 474,75;2,7785E+002
 475,50;2,7990E+002
 476,25;2,8152E+002
 477,00;2,8282E+002
 477,75;2,8466E+002
 478,50;2,8652E+002
 479,25;2,8826E+002
 480,00;2,8926E+002
 480,75;2,9050E+002
 481,50;2,9155E+002
 482,25;2,9207E+002
 483,00;2,9244E+002
 483,75;2,9230E+002
 484,50;2,9145E+002
 485,25;2,9182E+002
 486,00;2,9231E+002
 486,75;2,9265E+002
 487,50;2,9348E+002
 488,25;2,9431E+002
 489,00;2,9346E+002
 489,75;2,9360E+002
 490,50;2,9296E+002
 491,25;2,9342E+002
 492,00;2,9414E+002
 492,75;2,9518E+002
 493,50;2,9580E+002
 494,25;2,9555E+002
 495,00;2,9585E+002
 495,75;2,9502E+002
 496,50;2,9468E+002
 497,25;2,9527E+002
 498,00;2,9426E+002
 498,75;2,9399E+002
 499,50;2,9365E+002
 500,25;2,9308E+002
 501,00;2,9389E+002
 501,75;2,9496E+002
 502,50;2,9586E+002
 503,25;2,9728E+002
 504,00;2,9862E+002
 504,75;3,0036E+002
 505,50;3,0250E+002
 506,25;3,0406E+002
 507,00;3,0562E+002
 507,75;3,0735E+002
 508,50;3,0914E+002
 509,25;3,1157E+002
 510,00;3,1297E+002
 510,75;3,1415E+002
 511,50;3,1551E+002
 512,25;3,1778E+002
 513,00;3,2045E+002
 513,75;3,2289E+002
 514,50;3,2532E+002
 515,25;3,2688E+002
 516,00;3,2755E+002
 516,75;3,2835E+002
 517,50;3,2826E+002
 518,25;3,2757E+002
 519,00;3,2700E+002
 519,75;3,2672E+002
 520,50;3,2605E+002
 521,25;3,2690E+002
 522,00;3,2830E+002
 522,75;3,2892E+002
 523,50;3,3037E+002
 524,25;3,3075E+002
 525,00;3,3017E+002
 525,75;3,3067E+002
 526,50;3,3148E+002
 527,25;3,3301E+002
 528,00;3,3482E+002
 528,75;3,3556E+002
 529,50;3,3495E+002
 530,25;3,3425E+002
 531,00;3,3325E+002
 531,75;3,3203E+002
 532,50;3,3147E+002
 533,25;3,2994E+002
 534,00;3,2839E+002
 534,75;3,2697E+002
 535,50;3,2468E+002
 536,25;3,2216E+002
 537,00;3,1989E+002
 537,75;3,1681E+002
 538,50;3,1390E+002
 539,25;3,1115E+002
 540,00;3,0778E+002
 540,75;3,0515E+002
 541,50;3,0241E+002
 542,25;2,9943E+002
 543,00;2,9701E+002
 543,75;2,9440E+002
 544,50;2,9254E+002
 545,25;2,9134E+002
 546,00;2,9012E+002
 546,75;2,8859E+002
 547,50;2,8656E+002
 548,25;2,8427E+002
 549,00;2,8214E+002
 549,75;2,8092E+002
 550,50;2,7981E+002
 551,25;2,7899E+002
 552,00;2,7735E+002
 552,75;2,7447E+002
 553,50;2,7270E+002
 554,25;2,7038E+002
 555,00;2,6865E+002
 555,75;2,6691E+002
 556,50;2,6389E+002
 557,25;2,6073E+002
 558,00;2,5730E+002
 558,75;2,5482E+002
 559,50;2,5233E+002
 560,25;2,4966E+002
 561,00;2,4759E+002
 561,75;2,4503E+002
 562,50;2,4221E+002
 563,25;2,4049E+002
 564,00;2,3854E+002
 564,75;2,3681E+002
 565,50;2,3649E+002
 566,25;2,3518E+002
 567,00;2,3435E+002
 567,75;2,3389E+002
 568,50;2,3207E+002
 569,25;2,3050E+002
 570,00;2,2894E+002
 570,75;2,2697E+002
 571,50;2,2532E+002
 572,25;2,2355E+002
 573,00;2,2173E+002
 573,75;2,2091E+002
 574,50;2,2007E+002
 575,25;2,2008E+002
 576,00;2,1954E+002
 576,75;2,1779E+002
 577,50;2,1743E+002
 578,25;2,1667E+002
 579,00;2,1614E+002
 579,75;2,1616E+002
 580,50;2,1535E+002
 581,25;2,1465E+002
 582,00;2,1378E+002
 582,75;2,1300E+002
 583,50;2,1215E+002
 584,25;2,1119E+002
 585,00;2,1044E+002
 585,75;2,0990E+002
 586,50;2,0928E+002
 587,25;2,0887E+002
 588,00;2,0836E+002
 588,75;2,0772E+002
 589,50;2,0769E+002
 590,25;2,0758E+002
 591,00;2,0749E+002
 591,75;2,0734E+002
 592,50;2,0699E+002
 593,25;2,0631E+002
 594,00;2,0584E+002
 594,75;2,0615E+002
 595,50;2,0622E+002
 596,25;2,0656E+002
 597,00;2,0715E+002
 597,75;2,0696E+002
 598,50;2,0685E+002
 599,25;2,0693E+002
 600,00;2,0696E+002
 600,75;2,0713E+002
 601,50;2,0729E+002
 602,25;2,0750E+002
 603,00;2,0751E+002
 603,75;2,0749E+002
 604,50;2,0790E+002
 605,25;2,0777E+002
 606,00;2,0738E+002
 606,75;2,0801E+002
 607,50;2,0826E+002
 608,25;2,0874E+002
 609,00;2,0949E+002
 609,75;2,0949E+002
 610,50;2,0934E+002
 611,25;2,0907E+002
 612,00;2,0872E+002
 612,75;2,0831E+002
 613,50;2,0723E+002
 614,25;2,0690E+002
 615,00;2,0637E+002
 615,75;2,0574E+002
 616,50;2,0612E+002
 617,25;2,0589E+002
 618,00;2,0620E+002
 618,75;2,0675E+002
 619,50;2,0706E+002
 620,25;2,0704E+002
 621,00;2,0626E+002
 621,75;2,0605E+002
 622,50;2,0616E+002
 623,25;2,0653E+002
 624,00;2,0762E+002
 624,75;2,0780E+002
 625,50;2,0761E+002
 626,25;2,0760E+002
 627,00;2,0756E+002
 627,75;2,0776E+002
 628,50;2,0767E+002
 629,25;2,0734E+002
 630,00;2,0753E+002
 630,75;2,0751E+002
 631,50;2,0809E+002
 632,25;2,0874E+002
 633,00;2,0937E+002
 633,75;2,0928E+002
 634,50;2,0932E+002
 635,25;2,0934E+002
 636,00;2,0898E+002
 636,75;2,0999E+002
 637,50;2,1093E+002
 638,25;2,1163E+002
 639,00;2,1236E+002
 639,75;2,1312E+002
 640,50;2,1289E+002
 641,25;2,1222E+002
 642,00;2,1277E+002
 642,75;2,1237E+002
 643,50;2,1261E+002
 644,25;2,1481E+002
 645,00;2,1593E+002
 645,75;2,1713E+002
 646,50;2,1806E+002
 647,25;2,1849E+002
 648,00;2,1851E+002
 648,75;2,1889E+002
 649,50;2,1982E+002
 650,25;2,2057E+002
 651,00;2,2116E+002
 651,75;2,2131E+002
 652,50;2,2100E+002
 653,25;2,2080E+002
 654,00;2,2062E+002
 654,75;2,2047E+002
 655,50;2,2040E+002
 656,25;2,2018E+002
 657,00;2,1998E+002
 657,75;2,1951E+002
 658,50;2,1978E+002
 659,25;2,1992E+002
 660,00;2,1958E+002
 660,75;2,1965E+002
 661,50;2,1903E+002
 662,25;2,1879E+002
 663,00;2,1911E+002
 663,75;2,1967E+002
 664,50;2,2049E+002
 665,25;2,2106E+002
 666,00;2,2149E+002
 666,75;2,2146E+002
 667,50;2,2194E+002
 668,25;2,2186E+002
 669,00;2,2195E+002
 669,75;2,2238E+002
 670,50;2,2197E+002
 671,25;2,2167E+002
 672,00;2,2123E+002
 672,75;2,2109E+002
 673,50;2,2139E+002
 674,25;2,2193E+002
 675,00;2,2346E+002
 675,75;2,2411E+002
 676,50;2,2459E+002
 677,25;2,2484E+002
 678,00;2,2529E+002
 678,75;2,2555E+002
 679,50;2,2577E+002
 680,25;2,2606E+002
 681,00;2,2566E+002
 681,75;2,2524E+002
 682,50;2,2468E+002
 683,25;2,2494E+002
 684,00;2,2533E+002
 684,75;2,2516E+002
 685,50;2,2623E+002
 686,25;2,2616E+002
 687,00;2,2614E+002
 687,75;2,2585E+002
 688,50;2,2592E+002
 689,25;2,2554E+002
 690,00;2,2522E+002
 690,75;2,2550E+002
 691,50;2,2548E+002
 692,25;2,2544E+002
 693,00;2,2515E+002
 693,75;2,2487E+002
 694,50;2,2434E+002
 695,25;2,2374E+002
 696,00;2,2386E+002
 696,75;2,2334E+002
 697,50;2,2357E+002
 698,25;2,2320E+002
 699,00;2,2330E+002
 699,75;2,2306E+002
 700,50;2,2316E+002
 701,25;2,2368E+002
 702,00;2,2372E+002
 702,75;2,2424E+002
 703,50;2,2416E+002
 704,25;2,2425E+002
 705,00;2,2424E+002
 705,75;2,2357E+002
 706,50;2,2341E+002
 707,25;2,2268E+002
 708,00;2,2195E+002
 708,75;2,2119E+002
 709,50;2,2121E+002
 710,25;2,2084E+002
 711,00;2,2065E+002
 711,75;2,2077E+002
 712,50;2,2071E+002
 713,25;2,2039E+002
 714,00;2,1990E+002
 714,75;2,1941E+002
 715,50;2,1913E+002
 716,25;2,1882E+002
 717,00;2,1891E+002
 717,75;2,1918E+002
 718,50;2,1929E+002
 719,25;2,1956E+002
 720,00;2,2022E+002
 720,75;2,2057E+002
 721,50;2,2143E+002
 722,25;2,2148E+002
 723,00;2,2160E+002
 723,75;2,2148E+002
 724,50;2,2052E+002
 725,25;2,2005E+002
 726,00;2,2047E+002
 726,75;2,2103E+002
 727,50;2,2099E+002
 728,25;2,2268E+002
 729,00;2,2281E+002
 729,75;2,2238E+002
 730,50;2,2235E+002
 731,25;2,2236E+002
 732,00;2,2236E+002
 732,75;2,2207E+002
 733,50;2,2204E+002
 734,25;2,2165E+002
 735,00;2,2133E+002
 735,75;2,2049E+002
 736,50;2,2048E+002
 737,25;2,2031E+002
 738,00;2,1956E+002
 738,75;2,1943E+002
 739,50;2,1929E+002
 740,25;2,1884E+002
 741,00;2,1834E+002
 741,75;2,1868E+002
 742,50;2,1837E+002
 743,25;2,1894E+002
 744,00;2,1940E+002
 744,75;2,1970E+002
 745,50;2,1971E+002
 746,25;2,1851E+002
 747,00;2,1749E+002
 747,75;2,1655E+002
 748,50;2,1603E+002
 749,25;2,1527E+002
 750,00;2,1588E+002
 750,75;2,1558E+002
 751,50;2,1568E+002
 752,25;2,1575E+002
 753,00;2,1596E+002
 753,75;2,1596E+002
 754,50;2,1607E+002
 755,25;2,1672E+002
 756,00;2,1713E+002
 756,75;2,1771E+002
 757,50;2,1786E+002
 758,25;2,1863E+002
 759,00;2,1938E+002
 759,75;2,2029E+002
 760,50;2,2146E+002
 761,25;2,2293E+002
 762,00;2,2433E+002
 762,75;2,2535E+002
 763,50;2,2641E+002
 764,25;2,2791E+002
 765,00;2,2890E+002
 765,75;2,2952E+002
 766,50;2,3085E+002
 767,25;2,3202E+002
 768,00;2,3297E+002
 768,75;2,3363E+002
 769,50;2,3464E+002
 770,25;2,3528E+002
 771,00;2,3554E+002
 771,75;2,3661E+002
 772,50;2,3765E+002
 773,25;2,3862E+002
 774,00;2,3943E+002
 774,75;2,4088E+002
 775,50;2,4153E+002
 776,25;2,4293E+002
 777,00;2,4405E+002
 777,75;2,4552E+002
 778,50;2,4650E+002
 779,25;2,4748E+002
 780,00;2,4858E+002
 780,75;2,5037E+002
 781,50;2,5254E+002
 782,25;2,5451E+002
 783,00;2,5665E+002
 783,75;2,5836E+002
 784,50;2,5987E+002
 785,25;2,6031E+002
 786,00;2,6159E+002
 786,75;2,6260E+002
 787,50;2,6304E+002
 788,25;2,6386E+002
 789,00;2,6490E+002
 789,75;2,6573E+002
 790,50;2,6619E+002
 791,25;2,6687E+002
 792,00;2,6815E+002
 792,75;2,6892E+002
 793,50;2,6870E+002
 794,25;2,6893E+002
 795,00;2,6754E+002
 795,75;2,6565E+002
 796,50;2,6368E+002
 797,25;2,6237E+002
 798,00;2,6093E+002
 798,75;2,6012E+002
 799,50;2,5866E+002
 800,25;2,5782E+002
 801,00;2,5705E+002
 801,75;2,5627E+002
 802,50;2,5547E+002
 803,25;2,5543E+002
 804,00;2,5527E+002
 804,75;2,5514E+002
 805,50;2,5619E+002
 806,25;2,5773E+002
 807,00;2,5964E+002
 807,75;2,6181E+002
 808,50;2,6486E+002
 809,25;2,6768E+002
 810,00;2,7057E+002
 810,75;2,7297E+002
 811,50;2,7598E+002
 812,25;2,7810E+002
 813,00;2,7960E+002
 813,75;2,8018E+002
 814,50;2,8146E+002
 815,25;2,8243E+002
 816,00;2,8303E+002
 816,75;2,8400E+002
 817,50;2,8533E+002
 818,25;2,8623E+002
 819,00;2,8703E+002
 819,75;2,8787E+002
 820,50;2,8903E+002
 821,25;2,9009E+002
 822,00;2,9036E+002
 822,75;2,9128E+002
 823,50;2,9256E+002
 824,25;2,9321E+002
 825,00;2,9369E+002
 825,75;2,9490E+002
 826,50;2,9554E+002
 827,25;2,9650E+002
 828,00;2,9765E+002
 828,75;2,9961E+002
 829,50;3,0069E+002
 830,25;3,0195E+002
 831,00;3,0255E+002
 831,75;3,0263E+002
 832,50;3,0246E+002
 833,25;3,0286E+002
 834,00;3,0289E+002
 834,75;3,0314E+002
 835,50;3,0363E+002
 836,25;3,0349E+002
 837,00;3,0366E+002
 837,75;3,0433E+002
 838,50;3,0496E+002
 839,25;3,0518E+002
 840,00;3,0572E+002
 840,75;3,0495E+002
 841,50;3,0377E+002
 842,25;3,0136E+002
 843,00;2,9883E+002
 843,75;2,9573E+002
 844,50;2,9272E+002
 845,25;2,8923E+002
 846,00;2,8756E+002
 846,75;2,8554E+002
 847,50;2,8400E+002
 848,25;2,8247E+002
 849,00;2,8196E+002
 849,75;2,8042E+002
 850,50;2,7940E+002
 851,25;2,7882E+002
 852,00;2,7855E+002
 852,75;2,7776E+002
 853,50;2,7782E+002
 854,25;2,7816E+002
 855,00;2,7851E+002
 855,75;2,7898E+002
 856,50;2,7959E+002
 857,25;2,8001E+002
 858,00;2,8012E+002
 858,75;2,7977E+002
 859,50;2,7882E+002
 860,25;2,7779E+002
 861,00;2,7696E+002
 861,75;2,7648E+002
 862,50;2,7619E+002
 863,25;2,7681E+002
 864,00;2,7761E+002
 864,75;2,7875E+002
 865,50;2,7943E+002
 866,25;2,8085E+002
 867,00;2,8200E+002
 867,75;2,8340E+002
 868,50;2,8410E+002
 869,25;2,8532E+002
 870,00;2,8561E+002
 870,75;2,8679E+002
 871,50;2,8710E+002
 872,25;2,8797E+002
 873,00;2,8888E+002
 873,75;2,9009E+002
 874,50;2,9034E+002
 875,25;2,9118E+002
 876,00;2,9134E+002
 876,75;2,9130E+002
 877,50;2,9077E+002
 878,25;2,9056E+002
 879,00;2,8956E+002
 879,75;2,8925E+002
 880,50;2,8873E+002
 881,25;2,8820E+002
 882,00;2,8778E+002
 882,75;2,8799E+002
 883,50;2,8704E+002
 884,25;2,8697E+002
 885,00;2,8687E+002
 885,75;2,8630E+002
 886,50;2,8566E+002
 887,25;2,8594E+002
 888,00;2,8529E+002
 888,75;2,8501E+002
 889,50;2,8447E+002
 890,25;2,8456E+002
 891,00;2,8426E+002
 891,75;2,8394E+002
 892,50;2,8343E+002
 893,25;2,8317E+002
 894,00;2,8209E+002
